pre_test_note_1,,,,,
=====
Time,Accel X,Accel Y,Accel Z,Orientation
2.4414119999999997,364.0,-15416.0,1544.0,Y-axis up
2.445692,312.0,-15476.0,1568.0,Y-axis up
2.4499760000000004,332.0,-15380.0,1524.0,Y-axis up
2.454256,408.0,-15388.0,1640.0,Y-axis up
2.4585280000000003,420.0,-15420.0,1448.0,Y-axis up
2.462796,296.0,-15424.0,1440.0,Y-axis up
2.4670759999999996,312.0,-15328.0,1584.0,Y-axis up
2.4713520000000004,340.0,-15232.0,1444.0,Y-axis up
2.475632,316.0,-15260.0,1548.0,Y-axis up
2.4799119999999997,268.0,-15368.0,1376.0,Y-axis up
2.4841759999999997,308.0,-15352.0,1436.0,Y-axis up
2.4884640000000005,364.0,-15320.0,1468.0,Y-axis up
2.4927400000000004,380.0,-15400.0,1436.0,Y-axis up
2.49702,408.0,-15444.0,1500.0,Y-axis up
2.501308,284.0,-15336.0,1556.0,Y-axis up
2.505584,372.0,-15364.0,1480.0,Y-axis up
2.5098520000000004,356.0,-15428.0,1456.0,Y-axis up
2.5141280000000004,340.0,-15376.0,1476.0,Y-axis up
2.5184119999999997,316.0,-15400.0,1560.0,Y-axis up
2.5227079999999997,408.0,-15328.0,1484.0,Y-axis up
2.526992,344.0,-15508.0,1480.0,Y-axis up
2.531268,372.0,-15332.0,1544.0,Y-axis up
2.535552,336.0,-15400.0,1452.0,Y-axis up
2.539828,364.0,-15392.0,1548.0,Y-axis up
2.5441080000000005,452.0,-15272.0,1468.0,Y-axis up
2.5483919999999998,316.0,-15352.0,1568.0,Y-axis up
2.5526600000000004,464.0,-15324.0,1496.0,Y-axis up
2.5569319999999998,300.0,-15380.0,1428.0,Y-axis up
2.5612079999999997,396.0,-15344.0,1468.0,Y-axis up
2.565492,380.0,-15460.0,1608.0,Y-axis up
2.5697720000000004,360.0,-15332.0,1600.0,Y-axis up
2.574052,368.0,-15388.0,1464.0,Y-axis up
2.578336,360.0,-15352.0,1384.0,Y-axis up
2.582604,408.0,-15448.0,1460.0,Y-axis up
2.58688,384.0,-15408.0,1448.0,Y-axis up
2.591156,300.0,-15364.0,1492.0,Y-axis up
2.5954360000000003,360.0,-15408.0,1456.0,Y-axis up
2.5997079999999997,268.0,-15464.0,1520.0,Y-axis up
2.6039839999999996,328.0,-15464.0,1488.0,Y-axis up
2.608256,272.0,-15356.0,1480.0,Y-axis up
2.6125360000000004,380.0,-15292.0,1564.0,Y-axis up
2.6168120000000004,336.0,-15424.0,1440.0,Y-axis up
2.6210959999999996,420.0,-15332.0,1528.0,Y-axis up
2.625368,328.0,-15388.0,1364.0,Y-axis up
2.6296359999999996,336.0,-15416.0,1536.0,Y-axis up
2.633916,336.0,-15352.0,1568.0,Y-axis up
2.6381959999999998,392.0,-15360.0,1452.0,Y-axis up
2.6424839999999996,376.0,-15388.0,1480.0,Y-axis up
2.646764,320.0,-15328.0,1500.0,Y-axis up
2.6510439999999997,324.0,-15256.0,1588.0,Y-axis up
2.6553120000000003,388.0,-15344.0,1600.0,Y-axis up
2.659592,408.0,-15392.0,1392.0,Y-axis up
2.6638640000000002,308.0,-15372.0,1580.0,Y-axis up
2.668144,400.0,-15384.0,1428.0,Y-axis up
2.67242,388.0,-15360.0,1404.0,Y-axis up
2.676692,304.0,-15356.0,1492.0,Y-axis up
2.6809760000000002,296.0,-15360.0,1528.0,Y-axis up
2.6852479999999996,292.0,-15396.0,1472.0,Y-axis up
2.689528,388.0,-15372.0,1560.0,Y-axis up
2.6938120000000003,372.0,-15332.0,1648.0,Y-axis up
2.6980880000000003,384.0,-15548.0,1576.0,Y-axis up
2.702364,352.0,-15332.0,1468.0,Y-axis up
2.7066359999999996,372.0,-15380.0,1464.0,Y-axis up
2.7109199999999998,476.0,-15388.0,1548.0,Y-axis up
2.715204,312.0,-15420.0,1512.0,Y-axis up
0.5722080000000003,1156.0,17556.0,-256.0,Y-axis down
0.5764720000000003,992.0,17568.0,-228.0,Y-axis down
0.5806840000000002,984.0,17520.0,-140.0,Y-axis down
0.5848960000000001,964.0,17528.0,-88.0,Y-axis down
0.5890599999999999,940.0,17508.0,-68.0,Y-axis down
0.5932240000000002,944.0,17652.0,-184.0,Y-axis down
0.5974400000000002,952.0,17608.0,-184.0,Y-axis down
0.6016560000000002,996.0,17484.0,-208.0,Y-axis down
0.6058840000000001,964.0,17548.0,-164.0,Y-axis down
0.610096,940.0,17584.0,-160.0,Y-axis down
0.6143160000000001,920.0,17628.0,-384.0,Y-axis down
0.6185240000000003,1100.0,17648.0,-276.0,Y-axis down
0.622792,1044.0,17500.0,-244.0,Y-axis down
0.627068,984.0,17620.0,-220.0,Y-axis down
0.6312760000000002,1124.0,17656.0,-276.0,Y-axis down
0.6355520000000001,1004.0,17620.0,-320.0,Y-axis down
0.639812,1084.0,17544.0,-264.0,Y-axis down
0.6440760000000001,1180.0,17564.0,-164.0,Y-axis down
0.6483479999999999,1204.0,17628.0,-160.0,Y-axis down
0.6526160000000001,1096.0,17580.0,-128.0,Y-axis down
0.6568879999999999,1060.0,17516.0,-144.0,Y-axis down
0.6611640000000003,1056.0,17560.0,-244.0,Y-axis down
0.6654240000000002,1084.0,17600.0,-196.0,Y-axis down
0.6696840000000002,976.0,17520.0,-156.0,Y-axis down
0.673896,1056.0,17636.0,-124.0,Y-axis down
0.6781680000000003,1200.0,17556.0,76.0,Y-axis down
0.6823760000000001,1068.0,17520.0,-56.0,Y-axis down
0.6865960000000002,940.0,17532.0,-96.0,Y-axis down
0.6907719999999999,1008.0,17488.0,-176.0,Y-axis down
0.695036,1104.0,17464.0,-152.0,Y-axis down
0.6993080000000003,1068.0,17452.0,36.0,Y-axis down
0.7035,988.0,17472.0,-24.0,Y-axis down
0.7076560000000001,1028.0,17304.0,-48.0,Y-axis down
0.711868,1040.0,17464.0,92.0,Y-axis down
0.7160679999999999,920.0,17488.0,-96.0,Y-axis down
0.7202360000000003,1016.0,17316.0,32.0,Y-axis down
0.72444,956.0,17392.0,4.0,Y-axis down
0.7285360000000001,928.0,17324.0,-40.0,Y-axis down
0.7326999999999999,912.0,17476.0,-104.0,Y-axis down
0.73692,904.0,17408.0,0.0,Y-axis down
0.7410200000000002,928.0,17372.0,-84.0,Y-axis down
0.74518,996.0,17368.0,76.0,Y-axis down
0.7493240000000001,992.0,17324.0,-56.0,Y-axis down
0.7534840000000003,920.0,17412.0,-8.0,Y-axis down
0.757584,968.0,17356.0,-72.0,Y-axis down
0.7617600000000002,1064.0,17448.0,-116.0,Y-axis down
0.7660240000000003,972.0,17404.0,-108.0,Y-axis down
0.7702360000000001,996.0,17444.0,-116.0,Y-axis down
0.7744559999999998,988.0,17540.0,-88.0,Y-axis down
0.7786239999999998,1000.0,17500.0,-124.0,Y-axis down
0.7828999999999997,920.0,17392.0,-124.0,Y-axis down
0.7871199999999998,1044.0,17496.0,-128.0,Y-axis down
0.7913839999999999,1052.0,17472.0,-172.0,Y-axis down
0.7956479999999999,1008.0,17496.0,-176.0,Y-axis down
0.7999160000000005,1052.0,17488.0,-104.0,Y-axis down
0.8041960000000001,988.0,17432.0,-40.0,Y-axis down
0.8083559999999999,1048.0,17496.0,-16.0,Y-axis down
0.8125679999999997,1052.0,17400.0,132.0,Y-axis down
0.8168280000000001,1100.0,17444.0,16.0,Y-axis down
0.8210280000000001,968.0,17372.0,8.0,Y-axis down
0.8251160000000004,1068.0,17452.0,-92.0,Y-axis down
0.829332,1024.0,17484.0,-176.0,Y-axis down
0.833596,936.0,17512.0,-152.0,Y-axis down
0.8378160000000001,996.0,17460.0,-64.0,Y-axis down
0.8419759999999998,1024.0,17444.0,-36.0,Y-axis down
0.846196,912.0,17552.0,-136.0,Y-axis down
0.8504160000000001,960.0,17416.0,-160.0,Y-axis down
0.8546320000000005,1020.0,17480.0,-44.0,Y-axis down
0.8588519999999997,1024.0,17472.0,-176.0,Y-axis down
0.863124,1024.0,17468.0,-168.0,Y-axis down
0.867388,996.0,17424.0,-216.0,Y-axis down
0.8715960000000003,964.0,17432.0,-156.0,Y-axis down
0.8758119999999998,920.0,17380.0,-40.0,Y-axis down
0.8799799999999998,976.0,17424.0,-36.0,Y-axis down
0.884144,948.0,17364.0,-196.0,Y-axis down
0.8883600000000005,872.0,17300.0,-80.0,Y-axis down
0.8925239999999999,876.0,17316.0,-16.0,Y-axis down
0.8967,784.0,17304.0,-96.0,Y-axis down
0.9008599999999998,920.0,17424.0,24.0,Y-axis down
0.9049959999999997,860.0,17284.0,-100.0,Y-axis down
0.9092159999999998,972.0,17424.0,44.0,Y-axis down
0.9133560000000003,856.0,17368.0,-88.0,Y-axis down
0.9175120000000003,1028.0,17412.0,-16.0,Y-axis down
0.9217240000000002,1088.0,17472.0,-80.0,Y-axis down
0.9259440000000003,988.0,17496.0,96.0,Y-axis down
0.9300920000000001,972.0,17480.0,-136.0,Y-axis down
0.9343079999999997,1100.0,17388.0,32.0,Y-axis down
0.9385120000000002,1068.0,17336.0,-88.0,Y-axis down
0.9427240000000001,1016.0,17368.0,-140.0,Y-axis down
0.9469880000000002,964.0,17372.0,-40.0,Y-axis down
0.9511440000000002,832.0,17376.0,-128.0,Y-axis down
0.9553520000000004,1044.0,17400.0,-48.0,Y-axis down
0.9595640000000003,1072.0,17420.0,-132.0,Y-axis down
0.9638280000000004,1036.0,17528.0,-152.0,Y-axis down
0.9680999999999997,964.0,17424.0,-132.0,Y-axis down
0.9723120000000005,1104.0,17408.0,-24.0,Y-axis down
0.9765280000000001,1068.0,17316.0,-104.0,Y-axis down
0.9807920000000001,1088.0,17452.0,-188.0,Y-axis down
0.9850479999999999,1136.0,17376.0,-168.0,Y-axis down
0.9893239999999999,1076.0,17332.0,-176.0,Y-axis down
0.9935920000000005,1080.0,17384.0,-108.0,Y-axis down
0.9978600000000002,1048.0,17480.0,-48.0,Y-axis down
1.0020759999999997,1028.0,17360.0,-64.0,Y-axis down
1.0062920000000002,1104.0,17412.0,-168.0,Y-axis down
1.01056,1016.0,17360.0,-88.0,Y-axis down
1.0147680000000001,1048.0,17400.0,-4.0,Y-axis down
1.0189240000000002,1064.0,17252.0,-108.0,Y-axis down
1.0231919999999999,908.0,17440.0,-4.0,Y-axis down
1.0273000000000003,1012.0,17228.0,16.0,Y-axis down
1.0315120000000002,856.0,17232.0,-44.0,Y-axis down
1.0356760000000005,888.0,17236.0,-84.0,Y-axis down
1.0398399999999999,948.0,17280.0,-48.0,Y-axis down
1.0440040000000002,968.0,17216.0,120.0,Y-axis down
1.0482120000000004,960.0,17168.0,-68.0,Y-axis down
1.0523680000000004,880.0,17172.0,-76.0,Y-axis down
1.0565240000000005,956.0,17228.0,-40.0,Y-axis down
1.0606840000000002,884.0,17184.0,68.0,Y-axis down
1.0648160000000004,1036.0,17228.0,20.0,Y-axis down
1.0690160000000004,960.0,17296.0,124.0,Y-axis down
1.0732080000000002,1068.0,17264.0,-104.0,Y-axis down
1.0774759999999999,1064.0,17196.0,-4.0,Y-axis down
1.0816400000000002,932.0,17240.0,-96.0,Y-axis down
1.085808,1016.0,17296.0,36.0,Y-axis down
1.0900119999999998,1044.0,17228.0,-56.0,Y-axis down
1.0942319999999999,1012.0,17296.0,-8.0,Y-axis down
1.0984040000000004,1068.0,17300.0,-64.0,Y-axis down
1.10262,1092.0,17344.0,-84.0,Y-axis down
1.1068360000000004,1072.0,17420.0,-96.0,Y-axis down
1.1110480000000003,1136.0,17256.0,-100.0,Y-axis down
1.115316,976.0,17256.0,-4.0,Y-axis down
1.1194319999999998,964.0,17316.0,-116.0,Y-axis down
1.1236480000000002,1040.0,17260.0,-28.0,Y-axis down
1.12786,1040.0,17392.0,36.0,Y-axis down
1.1320680000000003,1080.0,17296.0,-144.0,Y-axis down
1.136336,1076.0,17344.0,-56.0,Y-axis down
1.140548,1064.0,17516.0,64.0,Y-axis down
1.1447520000000004,1156.0,17452.0,60.0,Y-axis down
1.1489520000000004,1072.0,17400.0,36.0,Y-axis down
1.1531599999999997,1008.0,17428.0,44.0,Y-axis down
1.1573640000000003,1116.0,17596.0,-72.0,Y-axis down
1.1615919999999997,1088.0,17508.0,-40.0,Y-axis down
1.1658040000000005,1156.0,17524.0,-44.0,Y-axis down
1.17002,1148.0,17556.0,-72.0,Y-axis down
1.1742400000000002,1188.0,17620.0,8.0,Y-axis down
1.1783799999999998,1160.0,17552.0,-92.0,Y-axis down
1.1825920000000005,1160.0,17436.0,-128.0,Y-axis down
1.1868559999999997,1140.0,17532.0,-120.0,Y-axis down
1.191128,1140.0,17508.0,56.0,Y-axis down
1.1953320000000005,1096.0,17632.0,-16.0,Y-axis down
1.199548,1080.0,17584.0,-104.0,Y-axis down
1.2038159999999998,1100.0,17636.0,8.0,Y-axis down
1.2079719999999998,1176.0,17552.0,-8.0,Y-axis down
1.2121279999999999,1200.0,17724.0,24.0,Y-axis down
1.2163279999999999,1052.0,17552.0,-64.0,Y-axis down
1.2205399999999997,1180.0,17628.0,-24.0,Y-axis down
1.2247520000000005,1160.0,17560.0,-176.0,Y-axis down
1.2290200000000002,1156.0,17600.0,64.0,Y-axis down
1.2332239999999999,1192.0,17660.0,-244.0,Y-axis down
1.237488,1080.0,17464.0,24.0,Y-axis down
1.2416920000000005,1100.0,17612.0,-60.0,Y-axis down
1.2459119999999997,1000.0,17600.0,-168.0,Y-axis down
1.2501800000000003,1096.0,17532.0,-96.0,Y-axis down
1.2543959999999998,1088.0,17520.0,-24.0,Y-axis down
1.2586120000000003,1084.0,17592.0,-116.0,Y-axis down
1.26288,1088.0,17492.0,-88.0,Y-axis down
1.2671000000000001,1020.0,17452.0,-176.0,Y-axis down
1.271376,1040.0,17548.0,-128.0,Y-axis down
1.2756439999999998,920.0,17496.0,80.0,Y-axis down
1.2797920000000005,956.0,17436.0,-108.0,Y-axis down
1.284008,1068.0,17468.0,-332.0,Y-axis down
1.288272,904.0,17568.0,-204.0,Y-axis down
1.292484,956.0,17516.0,-264.0,Y-axis down
1.296704,948.0,17448.0,-248.0,Y-axis down
1.3009200000000005,1032.0,17348.0,-168.0,Y-axis down
1.305192,1116.0,17520.0,-136.0,Y-axis down
1.309456,1020.0,17480.0,-80.0,Y-axis down
1.3136679999999998,1044.0,17504.0,-56.0,Y-axis down
1.3178799999999997,1016.0,17404.0,-112.0,Y-axis down
1.3221480000000003,944.0,17380.0,-132.0,Y-axis down
1.3263680000000004,928.0,17404.0,-52.0,Y-axis down
1.3305360000000004,936.0,17412.0,-136.0,Y-axis down
1.3347560000000005,896.0,17484.0,-108.0,Y-axis down
1.338972,1044.0,17476.0,-292.0,Y-axis down
1.3432399999999998,1008.0,17452.0,-132.0,Y-axis down
1.347512,1020.0,17468.0,-104.0,Y-axis down
1.351776,988.0,17440.0,-136.0,Y-axis down
1.355988,992.0,17476.0,56.0,Y-axis down
1.3601400000000003,1056.0,17456.0,-52.0,Y-axis down
1.3643679999999998,1112.0,17532.0,-148.0,Y-axis down
1.36864,1152.0,17576.0,-64.0,Y-axis down
1.3728600000000002,1128.0,17452.0,-72.0,Y-axis down
1.377072,1160.0,17384.0,12.0,Y-axis down
1.3812800000000003,1128.0,17432.0,-12.0,Y-axis down
1.3854880000000005,1220.0,17492.0,-56.0,Y-axis down
1.3897079999999997,1116.0,17412.0,52.0,Y-axis down
1.3939120000000003,1144.0,17368.0,-4.0,Y-axis down
1.3980759999999997,1148.0,17404.0,64.0,Y-axis down
1.4022800000000002,1108.0,17384.0,4.0,Y-axis down
1.4064240000000003,1108.0,17484.0,-40.0,Y-axis down
1.4106440000000005,1096.0,17380.0,-40.0,Y-axis down
1.4148639999999997,1076.0,17544.0,-68.0,Y-axis down
1.4190680000000002,1084.0,17412.0,176.0,Y-axis down
1.4233120000000001,976.0,17416.0,20.0,Y-axis down
1.4274560000000003,1136.0,17424.0,24.0,Y-axis down
1.43166,1136.0,17488.0,104.0,Y-axis down
1.435912,1056.0,17460.0,20.0,Y-axis down
1.440124,1148.0,17440.0,16.0,Y-axis down
1.4443280000000005,1172.0,17560.0,12.0,Y-axis down
1.4485320000000002,1180.0,17392.0,40.0,Y-axis down
1.4527400000000004,1184.0,17480.0,20.0,Y-axis down
1.456944,1200.0,17484.0,-60.0,Y-axis down
1.4611600000000005,1092.0,17428.0,-48.0,Y-axis down
1.4653679999999998,1036.0,17464.0,160.0,Y-axis down
1.46962,1056.0,17488.0,116.0,Y-axis down
1.4738920000000002,984.0,17488.0,-160.0,Y-axis down
1.4781079999999998,960.0,17404.0,-8.0,Y-axis down
1.4822199999999999,1144.0,17492.0,-72.0,Y-axis down
1.4864360000000003,1060.0,17508.0,-12.0,Y-axis down
1.4906560000000004,1044.0,17304.0,-116.0,Y-axis down
1.4949240000000001,928.0,17424.0,-72.0,Y-axis down
1.4990839999999999,1028.0,17356.0,-72.0,Y-axis down
1.5032959999999997,980.0,17304.0,-84.0,Y-axis down
1.50746,1056.0,17376.0,-104.0,Y-axis down
1.5117279999999997,992.0,17508.0,64.0,Y-axis down
1.5158880000000003,1004.0,17260.0,-64.0,Y-axis down
1.5201080000000005,1052.0,17320.0,-28.0,Y-axis down
1.524324,1068.0,17368.0,-180.0,Y-axis down
1.5285919999999997,996.0,17440.0,-192.0,Y-axis down
1.5328040000000005,948.0,17356.0,-116.0,Y-axis down
1.5370119999999998,988.0,17516.0,-112.0,Y-axis down
1.5412239999999997,1044.0,17420.0,-44.0,Y-axis down
1.5454439999999998,1004.0,17468.0,-108.0,Y-axis down
1.5497079999999999,1068.0,17484.0,-168.0,Y-axis down
1.5539839999999998,1084.0,17392.0,36.0,Y-axis down
1.5582000000000003,980.0,17408.0,-40.0,Y-axis down
1.5623560000000003,1036.0,17580.0,60.0,Y-axis down
1.5665560000000003,992.0,17412.0,-48.0,Y-axis down
1.5707199999999997,988.0,17480.0,-112.0,Y-axis down
1.5749279999999999,1020.0,17372.0,-84.0,Y-axis down
1.579148,1012.0,17568.0,104.0,Y-axis down
1.5834039999999998,1096.0,17412.0,136.0,Y-axis down
1.5876600000000005,1044.0,17396.0,-28.0,Y-axis down
1.5918799999999997,1068.0,17364.0,8.0,Y-axis down
1.5960280000000004,992.0,17424.0,20.0,Y-axis down
1.6001880000000002,1000.0,17292.0,-4.0,Y-axis down
1.6043479999999999,1036.0,17432.0,168.0,Y-axis down
1.6086080000000003,1060.0,17372.0,16.0,Y-axis down
1.6128039999999997,956.0,17460.0,-176.0,Y-axis down
1.6170200000000001,932.0,17412.0,-96.0,Y-axis down
1.6211840000000004,976.0,17544.0,-52.0,Y-axis down
1.6253479999999998,1136.0,17488.0,4.0,Y-axis down
1.6295039999999998,1032.0,17568.0,-148.0,Y-axis down
1.6337720000000004,976.0,17544.0,-252.0,Y-axis down
1.6379919999999997,1016.0,17580.0,-340.0,Y-axis down
1.6422680000000005,1000.0,17480.0,-272.0,Y-axis down
1.6465319999999997,992.0,17456.0,-200.0,Y-axis down
1.6507440000000004,940.0,17436.0,-164.0,Y-axis down
1.6549639999999997,976.0,17416.0,-108.0,Y-axis down
1.6591760000000004,1012.0,17356.0,-204.0,Y-axis down
1.6634440000000001,940.0,17416.0,-216.0,Y-axis down
1.6676640000000003,920.0,17464.0,-240.0,Y-axis down
1.6718840000000004,952.0,17336.0,-124.0,Y-axis down
1.6760960000000003,948.0,17340.0,-200.0,Y-axis down
1.6803119999999998,880.0,17336.0,-216.0,Y-axis down
1.6845239999999997,936.0,17216.0,-4.0,Y-axis down
1.6886320000000001,920.0,17272.0,-260.0,Y-axis down
1.6928479999999997,944.0,17316.0,-120.0,Y-axis down
1.6970600000000005,880.0,17292.0,-188.0,Y-axis down
1.701276,912.0,17312.0,-180.0,Y-axis down
1.7054920000000005,968.0,17304.0,-200.0,Y-axis down
1.7097119999999997,836.0,17348.0,-112.0,Y-axis down
1.7139199999999999,836.0,17432.0,-88.0,Y-axis down
1.718076,852.0,17332.0,-48.0,Y-axis down
1.7222400000000002,892.0,17344.0,-176.0,Y-axis down
1.726452,724.0,17356.0,32.0,Y-axis down
1.7305919999999997,888.0,17408.0,-32.0,Y-axis down
1.7347520000000003,876.0,17400.0,-148.0,Y-axis down
1.7389679999999998,876.0,17516.0,-40.0,Y-axis down
1.7431320000000001,916.0,17536.0,-32.0,Y-axis down
1.7473039999999997,940.0,17440.0,-24.0,Y-axis down
1.751468,1016.0,17468.0,12.0,Y-axis down
1.755668,876.0,17572.0,-32.0,Y-axis down
1.759836,976.0,17580.0,0.0,Y-axis down
1.7639360000000002,1004.0,17576.0,-32.0,Y-axis down
1.7681519999999997,976.0,17616.0,-24.0,Y-axis down
1.772316,1100.0,17516.0,-12.0,Y-axis down
1.7765399999999998,1144.0,17552.0,-80.0,Y-axis down
1.7807519999999997,1164.0,17576.0,-120.0,Y-axis down
1.7850200000000003,1016.0,17596.0,-64.0,Y-axis down
1.7892400000000004,1048.0,17672.0,-60.0,Y-axis down
1.793456,1060.0,17680.0,-152.0,Y-axis down
1.7977239999999997,1036.0,17772.0,-72.0,Y-axis down
1.80194,1084.0,17792.0,12.0,Y-axis down
1.80614,1004.0,17712.0,-72.0,Y-axis down
1.8103639999999999,1096.0,17688.0,-108.0,Y-axis down
1.8146320000000005,1140.0,17748.0,-100.0,Y-axis down
1.8188960000000005,1012.0,17572.0,40.0,Y-axis down
1.8231080000000004,1188.0,17524.0,-84.0,Y-axis down
1.827324,968.0,17440.0,-20.0,Y-axis down
1.8315000000000001,976.0,17452.0,-76.0,Y-axis down
1.8356719999999997,936.0,17480.0,-84.0,Y-axis down
1.8398279999999998,1112.0,17440.0,-48.0,Y-axis down
1.844036,1052.0,17528.0,-16.0,Y-axis down
1.8482599999999998,1036.0,17484.0,-4.0,Y-axis down
1.8524200000000004,976.0,17440.0,-16.0,Y-axis down
1.8565800000000001,992.0,17444.0,-40.0,Y-axis down
1.860748,968.0,17468.0,-16.0,Y-axis down
1.8649120000000003,908.0,17444.0,-40.0,Y-axis down
1.8690759999999997,1064.0,17452.0,-148.0,Y-axis down
1.873348,1008.0,17500.0,-68.0,Y-axis down
1.8775719999999998,884.0,17472.0,-52.0,Y-axis down
1.8817440000000003,1008.0,17528.0,-108.0,Y-axis down
1.8860039999999998,1048.0,17480.0,-120.0,Y-axis down
1.8902679999999998,980.0,17444.0,-80.0,Y-axis down
1.8944280000000004,1000.0,17360.0,48.0,Y-axis down
1.898632,996.0,17380.0,-184.0,Y-axis down
1.902844,1064.0,17504.0,-4.0,Y-axis down
1.9070080000000003,1016.0,17560.0,-256.0,Y-axis down
1.911276,1040.0,17448.0,-192.0,Y-axis down
1.9155480000000003,964.0,17492.0,-104.0,Y-axis down
1.9197560000000005,1036.0,17500.0,-188.0,Y-axis down
1.9240279999999998,1088.0,17464.0,-200.0,Y-axis down
1.9283000000000001,1068.0,17444.0,-148.0,Y-axis down
1.9325679999999998,1068.0,17348.0,-212.0,Y-axis down
1.9368319999999999,1096.0,17380.0,-72.0,Y-axis down
1.9410559999999997,1048.0,17340.0,-164.0,Y-axis down
1.9453199999999997,1076.0,17332.0,-92.0,Y-axis down
1.949528,1088.0,17260.0,-192.0,Y-axis down
1.953792,1016.0,17444.0,-176.0,Y-axis down
1.9580599999999997,1096.0,17428.0,-28.0,Y-axis down
1.9622799999999998,1112.0,17240.0,-104.0,Y-axis down
1.966552,1080.0,17308.0,-140.0,Y-axis down
1.9708199999999998,956.0,17252.0,-100.0,Y-axis down
1.97504,976.0,17280.0,-72.0,Y-axis down
1.9791920000000003,1064.0,17440.0,-72.0,Y-axis down
1.9834079999999998,1060.0,17352.0,-124.0,Y-axis down
1.9876760000000004,980.0,17336.0,-52.0,Y-axis down
1.9918399999999998,992.0,17300.0,-120.0,Y-axis down
1.9960560000000003,1004.0,17280.0,-124.0,Y-axis down
2.000324,992.0,17456.0,-136.0,Y-axis down
2.004544,1024.0,17224.0,40.0,Y-axis down
2.0087599999999997,1100.0,17304.0,44.0,Y-axis down
2.0129599999999996,968.0,17380.0,4.0,Y-axis down
2.0170519999999996,1016.0,17276.0,-64.0,Y-axis down
2.021268,1032.0,17376.0,44.0,Y-axis down
2.02546,1024.0,17332.0,52.0,Y-axis down
2.02966,1076.0,17420.0,68.0,Y-axis down
2.0338640000000003,1024.0,17412.0,-168.0,Y-axis down
2.0381359999999997,1020.0,17304.0,200.0,Y-axis down
2.0423920000000004,1116.0,17344.0,52.0,Y-axis down
2.0465920000000004,1024.0,17324.0,116.0,Y-axis down
2.0508439999999997,1048.0,17368.0,64.0,Y-axis down
2.055048,1160.0,17248.0,156.0,Y-axis down
2.059296,1164.0,17344.0,112.0,Y-axis down
2.063548,1076.0,17272.0,-44.0,Y-axis down
2.067768,1088.0,17312.0,-16.0,Y-axis down
2.0719760000000003,1056.0,17228.0,108.0,Y-axis down
2.0762400000000003,964.0,17408.0,0.0,Y-axis down
2.080344,980.0,17316.0,-116.0,Y-axis down
2.084556,1048.0,17412.0,28.0,Y-axis down
2.0887520000000004,1024.0,17416.0,-136.0,Y-axis down
2.09302,1096.0,17384.0,-96.0,Y-axis down
2.097232,1076.0,17440.0,-24.0,Y-axis down
2.101444,1044.0,17428.0,-4.0,Y-axis down
2.105612,1100.0,17364.0,-4.0,Y-axis down
2.1097840000000003,1028.0,17396.0,52.0,Y-axis down
2.113988,1112.0,17280.0,44.0,Y-axis down
2.118196,1124.0,17252.0,64.0,Y-axis down
2.122408,1000.0,17316.0,136.0,Y-axis down
2.126652,1112.0,17328.0,36.0,Y-axis down
2.1308559999999996,1100.0,17212.0,-52.0,Y-axis down
2.1350680000000004,1088.0,17316.0,148.0,Y-axis down
2.1393240000000002,992.0,17328.0,16.0,Y-axis down
2.1434680000000004,1088.0,17380.0,188.0,Y-axis down
2.147724,1040.0,17416.0,48.0,Y-axis down
2.151924,1016.0,17432.0,16.0,Y-axis down
2.156128,1032.0,17464.0,4.0,Y-axis down
2.160284,1060.0,17280.0,4.0,Y-axis down
2.1644319999999997,1052.0,17420.0,-44.0,Y-axis down
2.1686440000000005,1032.0,17404.0,20.0,Y-axis down
2.172848,1068.0,17416.0,68.0,Y-axis down
2.177048,1000.0,17380.0,-28.0,Y-axis down
2.18126,1080.0,17436.0,-68.0,Y-axis down
2.18548,980.0,17412.0,88.0,Y-axis down
2.1896240000000002,1116.0,17484.0,0.0,Y-axis down
2.193784,1072.0,17352.0,-4.0,Y-axis down
2.1979480000000002,960.0,17332.0,-120.0,Y-axis down
2.2021680000000003,1044.0,17456.0,-112.0,Y-axis down
2.2064320000000004,916.0,17432.0,-80.0,Y-axis down
2.2105880000000004,924.0,17432.0,-64.0,Y-axis down
2.2147440000000005,956.0,17480.0,-100.0,Y-axis down
2.218952,1060.0,17444.0,-224.0,Y-axis down
2.223212,1036.0,17504.0,-112.0,Y-axis down
2.2274840000000005,1032.0,17520.0,-20.0,Y-axis down
2.2317039999999997,972.0,17512.0,-168.0,Y-axis down
2.2359160000000005,1008.0,17468.0,-80.0,Y-axis down
2.240132,872.0,17468.0,-176.0,Y-axis down
2.244344,1004.0,17388.0,-200.0,Y-axis down
2.24862,884.0,17472.0,-112.0,Y-axis down
2.252828,892.0,17424.0,-120.0,Y-axis down
2.257048,944.0,17484.0,-8.0,Y-axis down
2.2611600000000003,1032.0,17504.0,-92.0,Y-axis down
2.2653800000000004,876.0,17412.0,-108.0,Y-axis down
2.269596,928.0,17456.0,-32.0,Y-axis down
2.2737600000000002,928.0,17460.0,-72.0,Y-axis down
2.2779239999999996,908.0,17528.0,-108.0,Y-axis down
2.2821439999999997,1020.0,17440.0,-192.0,Y-axis down
2.2864079999999998,936.0,17404.0,-4.0,Y-axis down
2.2905040000000003,1020.0,17400.0,-236.0,Y-axis down
2.294772,956.0,17444.0,-104.0,Y-axis down
2.298984,848.0,17460.0,-192.0,Y-axis down
